td,cluster,actual,pred,residual,resid_ratio
2024-01-11,b2b,3367.0,820.2602688856681,2546.739731114332,4.104794694705991
2024-01-11,green,924.0,1605.33165006121,-681.33165006121,0.5755819988752907
2024-01-11,hwadam,0.0,5273.782917969752,-5273.782917969752,0.0
2024-01-11,ski,20391.0,14604.242089378558,5786.757910621442,1.396238152942566
2024-01-12,always,4165.0,4425.32939002403,-260.32939002402964,0.9411728784277873
2024-01-12,b2b,378.0,984.17720567977,-606.17720567977,0.3840771741293437
2024-01-12,green,140.0,1496.860895527512,-1356.860895527512,0.09352906500417482
2024-01-12,hwadam,0.0,6455.80728989905,-6455.80728989905,0.0
2024-01-12,ski,31437.0,20901.15454887862,10535.845451121379,1.5040795917030643
2024-01-13,always,5635.0,5628.955458606506,6.044541393494001,1.0010738300272481
2024-01-13,b2b,378.0,1007.1229151110667,-629.1229151110667,0.37532658062726504
2024-01-13,green,140.0,1130.8838042959785,-990.8838042959785,0.12379698026284472
2024-01-13,hwadam,0.0,7121.092878561339,-7121.092878561339,0.0
2024-01-13,ski,57729.0,36761.04327822722,20967.95672177278,1.570385246225905
2024-01-14,always,3416.0,4770.701635529331,-1354.7016355293308,0.7160372332991182
2024-01-14,b2b,280.0,898.7661480158647,-618.7661480158647,0.3115382133807932
2024-01-14,green,203.0,1354.308660114216,-1151.308660114216,0.14989197512986435
2024-01-14,hwadam,0.0,7103.0229075283505,-7103.0229075283505,0.0
2024-01-14,ski,23828.0,29004.884421369614,-5176.884421369614,0.821516805715816
2024-01-15,always,3843.0,4154.04513553771,-311.04513553770994,0.9251223505308765
2024-01-15,b2b,280.0,823.7602969186707,-543.7602969186707,0.3399047041322073
2024-01-15,green,140.0,1472.7256654193293,-1332.7256654193293,0.09506183214382821
2024-01-15,hwadam,0.0,6225.867718056556,-6225.867718056556,0.0
2024-01-15,ski,20923.0,18677.998781235758,2245.0012187642424,1.1201949547731853
2024-01-16,always,4249.0,3470.3974701045563,778.6025298954437,1.2243554338091382
2024-01-16,b2b,357.0,786.8031109907304,-429.8031109907304,0.45373486074612884
2024-01-16,green,560.0,1303.3898909362536,-743.3898909362536,0.4296488747490129
2024-01-16,hwadam,0.0,6116.2536786873925,-6116.2536786873925,0.0
2024-01-16,ski,19418.0,17047.158892284246,2370.8411077157543,1.1390754390626832
2024-01-17,always,4291.0,3299.6453347968645,991.3546652031355,1.300442794487234
2024-01-17,b2b,693.0,862.6677097249162,-169.66770972491622,0.8033220580621719
2024-01-17,green,679.0,1216.5016213991416,-537.5016213991416,0.5581579079352628
2024-01-17,hwadam,0.0,4917.008064997774,-4917.008064997774,0.0
2024-01-17,ski,17164.0,18430.84542462266,-1266.845424622661,0.9312649313997164
2024-01-18,always,5096.0,3387.6160348667418,1708.3839651332582,1.5043027154051303
2024-01-18,b2b,861.0,1113.2395084426105,-252.2395084426105,0.7734184723685507
2024-01-18,green,1232.0,1349.947453077004,-117.94745307700396,0.912628115406892
2024-01-18,hwadam,0.0,5191.878673440143,-5191.878673440143,0.0
2024-01-18,ski,21623.0,18367.35268713068,3255.6473128693215,1.1772518537824144
2024-01-19,always,3836.0,4601.320261619903,-765.3202616199032,0.8336737679392761
2024-01-19,b2b,1050.0,1268.4525075367897,-218.45250753678965,0.8277803021880551
2024-01-19,green,217.0,1288.1423244742714,-1071.1423244742714,0.16845964601664964
2024-01-19,hwadam,0.0,6577.981097814986,-6577.981097814986,0.0
2024-01-19,ski,34419.0,27770.62048590908,6648.379514090921,1.2394033477741102
2024-01-20,always,4200.0,5697.135218950797,-1497.135218950797,0.7372126232899007
2024-01-20,b2b,637.0,1000.8176705939035,-363.8176705939035,0.6364795693725037
2024-01-20,green,105.0,1020.6679554850092,-915.6679554850092,0.10287380870119045
2024-01-20,hwadam,0.0,7284.109275328627,-7284.109275328627,0.0
2024-01-20,ski,44996.0,41146.852833572775,3849.147166427225,1.0935465752872018
2024-01-21,always,3304.0,4463.829091238051,-1159.8290912380508,0.7401717073992252
2024-01-21,b2b,406.0,838.1522639447413,-432.1522639447413,0.48439885861450976
2024-01-21,green,105.0,1126.2593544877482,-1021.2593544877482,0.09322897038023423
2024-01-21,hwadam,0.0,7178.449046921251,-7178.449046921251,0.0
2024-01-21,ski,34188.0,29371.753950291837,4816.246049708163,1.1639754322421154
2024-01-22,always,4438.0,4307.4958495615365,130.5041504384635,1.0302969880868829
2024-01-22,b2b,168.0,791.4339896232403,-623.4339896232403,0.2122729149906436
2024-01-22,green,42.0,1155.4580994688863,-1113.4580994688863,0.03634921943020311
2024-01-22,hwadam,0.0,6506.04369369443,-6506.04369369443,0.0
2024-01-22,ski,16506.0,19363.074406003223,-2857.074406003223,0.852447274327602
2024-01-23,always,3584.0,3582.380922688592,1.6190773114080912,1.000451955653614
2024-01-23,b2b,343.0,732.0538720155038,-389.05387201550377,0.468544752117281
2024-01-23,green,56.0,1011.963790728615,-955.963790728615,0.055337948366393566
2024-01-23,hwadam,0.0,6372.679553004328,-6372.679553004328,0.0
2024-01-23,ski,13342.0,17674.49973170864,-4332.499731708642,0.7548728508600449
2024-01-24,always,2660.0,3369.699906537925,-709.699906537925,0.7893878012220144
2024-01-24,b2b,140.0,887.5441052473351,-747.5441052473351,0.15773863988537865
2024-01-24,green,434.0,995.4477528824525,-561.4477528824525,0.4359847101400297
2024-01-24,hwadam,0.0,5202.531619578563,-5202.531619578563,0.0
2024-01-24,ski,14770.0,17556.988796975438,-2786.988796975438,0.8412604331412711
2024-01-25,always,4592.0,3780.957178855244,811.0428211447561,1.2145072749515546
2024-01-25,b2b,280.0,1114.74216328829,-834.7421632882899,0.251179159828359
2024-01-25,green,378.0,989.9804854514564,-611.9804854514564,0.38182570823870565
2024-01-25,hwadam,0.0,5483.1332235500095,-5483.1332235500095,0.0
2024-01-25,ski,17430.0,19014.356925571494,-1584.3569255714938,0.9166757554950087
2024-01-26,always,4375.0,4832.040856188886,-457.0408561888862,0.9054145298453949
2024-01-26,b2b,329.0,1131.7267363160456,-802.7267363160456,0.29070621859738727
2024-01-26,green,154.0,829.208982806012,-675.208982806012,0.18571916512393508
2024-01-26,hwadam,0.0,6737.006355035113,-6737.006355035113,0.0
2024-01-26,ski,29106.0,28572.833776318468,533.1662236815318,1.0186599000944536
2024-01-27,always,4305.0,5830.440485026257,-1525.4404850262572,0.7383661682262438
2024-01-27,b2b,469.0,967.8282998668808,-498.8282998668808,0.4845900869653308
2024-01-27,green,105.0,814.1213687328848,-709.1213687328848,0.12897339884767323
2024-01-27,hwadam,0.0,7201.829655207416,-7201.829655207416,0.0
2024-01-27,ski,51408.0,36020.96297312369,15387.037026876307,1.4271689526556253
2024-01-28,always,4690.0,4720.074186985632,-30.074186985631968,0.9936284503602605
2024-01-28,b2b,364.0,817.830077023386,-453.830077023386,0.44508023148871223
2024-01-28,green,140.0,957.0794586193306,-817.0794586193306,0.14627834579373591
2024-01-28,hwadam,0.0,7242.5822278956475,-7242.5822278956475,0.0
2024-01-28,ski,34335.0,31340.300769484787,2994.6992305152125,1.0955542594355403
2024-01-29,always,3640.0,4466.917846723424,-826.9178467234242,0.8148795489198474
2024-01-29,b2b,196.0,817.7924190538535,-621.7924190538535,0.2396696220622375
2024-01-29,green,245.0,963.4144062710365,-718.4144062710365,0.2543038576185401
2024-01-29,hwadam,0.0,6629.818313593093,-6629.818313593093,0.0
2024-01-29,ski,21581.0,16733.914162131077,4847.085837868923,1.2896564301039561
2024-01-30,always,3808.0,3311.353982119517,496.6460178804832,1.1499827625081
2024-01-30,b2b,462.0,791.2535374701904,-329.2535374701904,0.583883645534293
2024-01-30,green,77.0,892.3310940021067,-815.3310940021067,0.08629084038151674
2024-01-30,hwadam,0.0,6390.901635877338,-6390.901635877338,0.0
2024-01-30,ski,19621.0,13788.451743061752,5832.5482569382475,1.423002405608965
2024-01-31,always,2065.0,3287.249362978957,-1222.249362978957,0.6281847745583452
2024-01-31,b2b,70.0,924.116488859474,-854.116488859474,0.0757480261892011
2024-01-31,green,49.0,802.1448699173802,-753.1448699173802,0.06108622249874506
2024-01-31,hwadam,0.0,5264.171196352838,-5264.171196352838,0.0
2024-01-31,ski,19474.0,14788.26110747472,4685.73889252528,1.316855298839488
2024-02-01,always,2520.0,3745.7143965037035,-1225.7143965037035,0.6727688588196151
2024-02-01,b2b,525.0,938.192386927995,-413.192386927995,0.5595867194350758
2024-02-01,green,210.0,1053.8381480247979,-843.8381480247979,0.19927158681207513
2024-02-01,hwadam,0.0,5936.205526115865,-5936.205526115865,0.0
2024-02-01,ski,19194.0,17289.21006417786,1904.7899358221403,1.1101721784136769
2024-02-02,always,2863.0,4044.207677689594,-1181.2076776895942,0.7079260582472353
2024-02-02,b2b,581.0,1027.9620032433425,-446.96200324334245,0.5651959879517685
2024-02-02,green,147.0,743.6704150284916,-596.6704150284916,0.19766821031110687
2024-02-02,hwadam,0.0,7043.698672354677,-7043.698672354677,0.0
2024-02-02,ski,27664.0,29915.842268930886,-2251.8422689308863,0.9247274320847206
2024-02-03,always,3710.0,5671.096786393631,-1961.0967863936312,0.654194442405076
2024-02-03,b2b,455.0,952.0468108517117,-497.0468108517117,0.4779176767505286
2024-02-03,green,252.0,756.9184467601084,-504.9184467601084,0.332928865822538
2024-02-03,hwadam,0.0,7169.903645872873,-7169.903645872873,0.0
2024-02-03,ski,43176.0,43059.05635726926,116.94364273073734,1.0027158895856991
2024-02-04,always,3367.0,4810.267361514386,-1443.2673615143858,0.6999610930025288
2024-02-04,b2b,287.0,828.5161397745007,-541.5161397745007,0.3464024250367814
2024-02-04,green,140.0,926.6439574622549,-786.6439574622549,0.1510828391774223
2024-02-04,hwadam,0.0,7165.705400511024,-7165.705400511024,0.0
2024-02-04,ski,30653.0,36193.48935199648,-5540.489351996483,0.8469202762377245
2024-02-05,always,2219.0,3748.4877421218066,-1529.4877421218066,0.5919720571752356
2024-02-05,b2b,126.0,710.5465368708748,-584.5465368708748,0.1773282866944682
2024-02-05,green,441.0,873.9416593073502,-432.94165930735016,0.5046103424678465
2024-02-05,hwadam,0.0,6085.166937500213,-6085.166937500213,0.0
2024-02-05,ski,10458.0,17428.139092755468,-6970.139092755468,0.6000640656091151
2024-02-06,always,2443.0,2971.4281142513014,-528.4281142513014,0.822163588034689
2024-02-06,b2b,147.0,660.7579658114449,-513.7579658114449,0.22247177878434868
2024-02-06,green,168.0,853.3991794546275,-685.3991794546275,0.19685980962316124
2024-02-06,hwadam,0.0,5854.858514591772,-5854.858514591772,0.0
2024-02-06,ski,15225.0,15541.146670764334,-316.146670764334,0.9796574424357591
2024-02-07,always,1554.0,2946.019068111584,-1392.0190681115841,0.5274914941389444
2024-02-07,b2b,63.0,797.2239090860629,-734.2239090860629,0.07902422303443353
2024-02-07,green,105.0,813.3369047902843,-708.3369047902843,0.1290977937698202
2024-02-07,hwadam,0.0,4771.487068212132,-4771.487068212132,0.0
2024-02-07,ski,16184.0,16465.72111957823,-281.72111957822926,0.9828904475223224
2024-02-08,always,3423.0,3734.926339732743,-311.92633973274314,0.9164839380058394
2024-02-08,b2b,294.0,827.6524457660087,-533.6524457660087,0.35522156855091175
2024-02-08,green,98.0,988.9815553850431,-890.9815553850431,0.099091837928004
2024-02-08,hwadam,0.0,5307.144559493045,-5307.144559493045,0.0
2024-02-08,ski,24416.0,17946.21317648722,6469.786823512779,1.3605098613221294
2024-02-09,always,5635.0,4497.043433461804,1137.956566538196,1.2530454916380922
2024-02-09,b2b,280.0,835.5715356070831,-555.5715356070831,0.33509997417105225
2024-02-09,green,49.0,705.8711702274002,-656.8711702274002,0.06941776639526784
2024-02-09,hwadam,0.0,6454.323890154693,-6454.323890154693,0.0
2024-02-09,ski,23744.0,25630.517311446132,-1886.5173114461322,0.9263956599657219
2024-02-10,always,6335.0,5287.6308405113505,1047.3691594886495,1.1980791002776134
2024-02-10,b2b,245.0,874.6366993390739,-629.6366993390739,0.2801163045012131
2024-02-10,green,70.0,834.1721699500285,-764.1721699500285,0.0839155302965734
2024-02-10,hwadam,0.0,6863.483979110151,-6863.483979110151,0.0
2024-02-10,ski,21532.0,33530.04820869496,-11998.048208694963,0.6421702666808679
2024-02-11,always,5362.0,4606.400566675333,755.5994333246672,1.1640325070275035
2024-02-11,b2b,196.0,775.0696076078494,-579.0696076078494,0.2528805130224733
2024-02-11,green,42.0,653.9900864554628,-611.9900864554628,0.06422115697140653
2024-02-11,hwadam,0.0,6858.826767218787,-6858.826767218787,0.0
2024-02-11,ski,38766.0,28549.027896897842,10216.972103102158,1.357874605748392
2024-02-12,always,4550.0,4519.51977817963,30.48022182037039,1.0067441284287613
2024-02-12,b2b,315.0,739.9774401524461,-424.9774401524461,0.4256886533393578
2024-02-12,green,182.0,741.5751790850965,-559.5751790850965,0.24542353241183026
2024-02-12,hwadam,0.0,6504.313268218049,-6504.313268218049,0.0
2024-02-12,ski,28553.0,14312.788719528231,14240.211280471769,1.994929189518641
2024-02-13,always,2919.0,3351.339994632046,-432.339994632046,0.8709948870229403
2024-02-13,b2b,147.0,836.38641334723,-689.38641334723,0.17575608313829963
2024-02-13,green,161.0,944.1135882603579,-783.1135882603579,0.17053032813208602
2024-02-13,hwadam,0.0,6060.023976114461,-6060.023976114461,0.0
2024-02-13,ski,15218.0,15713.534443652274,-495.5344436522737,0.9684644822952323
2024-02-14,always,2429.0,3147.1741088166605,-718.1741088166605,0.7718035024485206
2024-02-14,b2b,182.0,853.265382332068,-671.265382332068,0.21329823495542968
2024-02-14,green,294.0,879.3195272177477,-585.3195272177477,0.33434944965937985
2024-02-14,hwadam,0.0,4778.094237963801,-4778.094237963801,0.0
2024-02-14,ski,11739.0,16319.84284684275,-4580.84284684275,0.7193083971559834
2024-02-15,always,4305.0,3506.951958396191,798.048041603809,1.2275617262714869
2024-02-15,b2b,903.0,965.4707447736947,-62.47074477369472,0.9352950411891168
2024-02-15,green,1078.0,949.9819198964249,128.01808010357513,1.1347584384737899
2024-02-15,hwadam,0.0,4951.869283465169,-4951.869283465169,0.0
2024-02-15,ski,5474.0,17920.691181066122,-12446.691181066122,0.3054569684111004
2024-02-16,always,3402.0,4317.743044393714,-915.7430443937137,0.787911639257287
2024-02-16,b2b,203.0,906.4143225919513,-703.4143225919513,0.22395939135152693
2024-02-16,green,84.0,652.8945991605011,-568.8945991605011,0.1286578264056834
2024-02-16,hwadam,0.0,6078.909460631529,-6078.909460631529,0.0
2024-02-16,ski,22561.0,24724.60993407537,-2163.6099340753717,0.9124916453750199
2024-02-17,always,4102.0,5249.449372869843,-1147.4493728698426,0.7814152892301276
2024-02-17,b2b,469.0,872.7578791240686,-403.7578791240686,0.5373769876139135
2024-02-17,green,133.0,753.1764367347354,-620.1764367347354,0.17658544998645764
2024-02-17,hwadam,0.0,6608.470001876312,-6608.470001876312,0.0
2024-02-17,ski,35420.0,26362.74710300865,9057.252896991351,1.3435625605177426
2024-02-18,always,4172.0,4556.91599689219,-384.9159968921904,0.9155314697144511
2024-02-18,b2b,364.0,780.0652676890406,-416.06526768904064,0.46662762088915644
2024-02-18,green,77.0,561.4196076646406,-484.4196076646406,0.13715231699922265
2024-02-18,hwadam,0.0,6546.114994547563,-6546.114994547563,0.0
2024-02-18,ski,15834.0,28038.528605501353,-12204.528605501353,0.5647229290374838
2024-02-19,always,2191.0,4245.436244112367,-2054.4362441123667,0.5160835951873052
2024-02-19,b2b,476.0,752.1057800663615,-276.1057800663615,0.6328896979863664
2024-02-19,green,343.0,878.2811241191814,-535.2811241191814,0.39053554787937744
2024-02-19,hwadam,0.0,6218.8297881065255,-6218.8297881065255,0.0
2024-02-19,ski,3850.0,16843.714384889066,-12993.714384889066,0.22857191187318723
2024-02-20,always,2450.0,3426.7339943061093,-976.7339943061093,0.7149664969825323
2024-02-20,b2b,35.0,870.2492060763697,-835.2492060763697,0.04021836475761006
2024-02-20,green,616.0,660.3262805207156,-44.32628052071561,0.9328721545267574
2024-02-20,hwadam,0.0,6346.471103374806,-6346.471103374806,0.0
2024-02-20,ski,6594.0,12584.221896059371,-5990.221896059371,0.523989488938116
2024-02-21,always,1365.0,3002.4806164441165,-1637.4806164441165,0.45462408400710685
2024-02-21,b2b,203.0,782.5013559272642,-579.5013559272642,0.25942447059333845
2024-02-21,green,329.0,730.9327410228591,-401.9327410228591,0.4501098138518205
2024-02-21,hwadam,0.0,4939.413714644774,-4939.413714644774,0.0
2024-02-21,ski,3500.0,11648.168739840617,-8148.1687398406175,0.30047641635108135
2024-02-22,always,2205.0,3798.0447281409174,-1593.0447281409174,0.5805618832401989
2024-02-22,b2b,1092.0,771.234867089547,320.76513291045296,1.415911088305619
2024-02-22,green,35.0,834.1169922750229,-799.1169922750229,0.04196054069650207
2024-02-22,hwadam,0.0,5379.510897577984,-5379.510897577984,0.0
2024-02-22,ski,15820.0,9550.583056687923,6269.416943312077,1.6564433716873268
2024-02-23,always,3647.0,4558.161920617913,-911.161920617913,0.8001032134254691
2024-02-23,b2b,441.0,805.8840065798232,-364.8840065798232,0.5472251544879353
2024-02-23,green,315.0,658.5969892758226,-343.5969892758226,0.47828946249263365
2024-02-23,hwadam,0.0,6591.1305568930675,-6591.1305568930675,0.0
2024-02-23,ski,20538.0,17979.98483146829,2558.0151685317105,1.1422701516441056
2024-02-24,always,5817.0,5579.421822792459,237.57817720754065,1.042581146354092
2024-02-24,b2b,315.0,904.6773300752182,-589.6773300752182,0.3481904426341818
2024-02-24,green,49.0,814.4696014379177,-765.4696014379177,0.06016185246630716
2024-02-24,hwadam,0.0,7021.315099796445,-7021.315099796445,0.0
2024-02-24,ski,24619.0,23950.611303494006,668.3886965059937,1.0279069576987576
2024-02-25,always,4676.0,4795.494996025737,-119.49499602573724,0.9750818223927313
2024-02-25,b2b,392.0,813.4743520937084,-421.4743520937084,0.4818836623319176
2024-02-25,green,133.0,611.21258601204,-478.21258601204,0.2176002311532572
2024-02-25,hwadam,0.0,7108.3565195447745,-7108.3565195447745,0.0
2024-02-25,ski,18550.0,18583.664648802016,-33.66464880201602,0.9981884816887187
2024-02-26,always,2716.0,3939.807907165866,-1223.8079071658658,0.6893737116116856
2024-02-26,b2b,126.0,682.6817816181283,-556.6817816181283,0.18456622601140485
2024-02-26,green,56.0,889.72492194037,-833.72492194037,0.0629408018355511
2024-02-26,hwadam,0.0,6413.756109406103,-6413.756109406103,0.0
2024-02-26,ski,10325.0,8354.624285193404,1970.375714806596,1.2358425283466812
2024-02-27,always,2345.0,3021.3505210261305,-676.3505210261305,0.7761429809883746
2024-02-27,b2b,147.0,779.583776889545,-632.583776889545,0.18856215888241556
2024-02-27,green,35.0,790.2947399464182,-755.2947399464182,0.04428727439382045
2024-02-27,hwadam,0.0,6160.005738211643,-6160.005738211643,0.0
2024-02-27,ski,7721.0,8173.364197417501,-452.3641974175007,0.9446538553169536
2024-02-28,always,1946.0,2847.222960443196,-901.2229604431959,0.6834729935224628
2024-02-28,b2b,343.0,737.3338793855598,-394.33387938555984,0.465189528908981
2024-02-28,green,56.0,695.5899426047778,-639.5899426047778,0.08050720197347395
2024-02-28,hwadam,0.0,4982.935585561207,-4982.935585561207,0.0
2024-02-28,ski,9555.0,7177.855509511004,2377.144490488996,1.331177534479367
2024-02-29,always,3885.0,3660.604504291602,224.3954957083979,1.0613001200881773
2024-02-29,b2b,266.0,895.197880686648,-629.197880686648,0.2971410072999377
2024-02-29,green,49.0,1009.8691467342139,-960.8691467342139,0.04852113777162086
2024-02-29,hwadam,0.0,5557.258398745148,-5557.258398745148,0.0
2024-02-29,ski,11578.0,10078.236094135924,1499.7639058640762,1.1488121425074296
2024-03-01,always,4116.0,3609.9500916641255,506.04990833587453,1.1401819680289802
2024-03-01,b2b,392.0,791.7767345452227,-399.77673454522267,0.4950890609650905
2024-03-01,green,84.0,756.1020080640138,-672.1020080640138,0.11109612076693269
2024-03-01,hwadam,0.0,7506.063065086313,-7506.063065086313,0.0
2024-03-01,ski,13496.0,12970.725400880552,525.2745991194479,1.040496933123246
2024-03-02,always,4753.0,4515.833587654639,237.1664123453611,1.052518855653522
2024-03-02,b2b,364.0,825.9510335172482,-461.9510335172482,0.44070409168196606
2024-03-02,green,28.0,820.5834400244173,-792.5834400244173,0.03412206319831025
2024-03-02,hwadam,0.0,7771.51056451875,-7771.51056451875,0.0
2024-03-02,ski,7511.0,17576.31841310584,-10065.31841310584,0.42733636382004764
2024-03-03,always,1981.0,3872.495940230364,-1891.4959402303639,0.5115563787736743
2024-03-03,b2b,7.0,753.6625092302664,-746.6625092302664,0.009287976931676312
2024-03-03,green,0.0,655.7636584439515,-655.7636584439515,0.0
2024-03-03,hwadam,0.0,7226.86992888296,-7226.86992888296,0.0
2024-03-03,ski,2884.0,15195.731077431137,-12311.731077431137,0.18979014469947733
2024-03-04,always,0.0,3196.752063909099,-3196.752063909099,0.0
2024-03-04,b2b,0.0,674.4852446986728,-674.4852446986728,0.0
2024-03-04,green,0.0,1077.3362856430915,-1077.3362856430915,0.0
2024-03-04,hwadam,0.0,6705.724684424239,-6705.724684424239,0.0
2024-03-04,ski,0.0,6922.496380794259,-6922.496380794259,0.0
2024-03-05,always,0.0,2419.4093657530784,-2419.4093657530784,0.0
2024-03-05,b2b,0.0,611.9023131997742,-611.9023131997742,0.0
2024-03-05,green,0.0,921.9078606700613,-921.9078606700613,0.0
2024-03-05,hwadam,0.0,6003.161328254688,-6003.161328254688,0.0
2024-03-05,ski,0.0,5223.035838107526,-5223.035838107526,0.0
2024-03-06,always,0.0,2218.020091999992,-2218.020091999992,0.0
2024-03-06,b2b,0.0,619.5803104035397,-619.5803104035397,0.0
2024-03-06,green,0.0,665.5675631397917,-665.5675631397917,0.0
2024-03-06,hwadam,0.0,4639.563753602047,-4639.563753602047,0.0
2024-03-06,ski,0.0,4852.219155528943,-4852.219155528943,0.0
2024-03-07,always,0.0,2591.1070686475027,-2591.1070686475027,0.0
2024-03-07,b2b,0.0,824.551264952219,-824.551264952219,0.0
2024-03-07,green,0.0,1082.4770882285973,-1082.4770882285973,0.0
2024-03-07,hwadam,0.0,5101.11126432276,-5101.11126432276,0.0
2024-03-07,ski,0.0,5899.379371336301,-5899.379371336301,0.0
2024-03-08,always,0.0,2993.7229845555235,-2993.7229845555235,0.0
2024-03-08,b2b,0.0,784.3443413455731,-784.3443413455731,0.0
2024-03-08,green,0.0,835.814475127149,-835.814475127149,0.0
2024-03-08,hwadam,0.0,6360.066136394634,-6360.066136394634,0.0
2024-03-08,ski,0.0,7018.417871376345,-7018.417871376345,0.0
2024-03-09,always,0.0,4152.8285865196285,-4152.8285865196285,0.0
2024-03-09,b2b,0.0,838.380939214041,-838.380939214041,0.0
2024-03-09,green,0.0,768.3325891243148,-768.3325891243148,0.0
2024-03-09,hwadam,0.0,6962.665975265951,-6962.665975265951,0.0
2024-03-09,ski,0.0,5139.366850329943,-5139.366850329943,0.0
2024-03-10,always,0.0,2829.3553564255403,-2829.3553564255403,0.0
2024-03-10,b2b,0.0,719.4020942901786,-719.4020942901786,0.0
2024-03-10,green,0.0,619.0398857633643,-619.0398857633643,0.0
2024-03-10,hwadam,0.0,6857.555121314371,-6857.555121314371,0.0
2024-03-10,ski,0.0,2625.676969460358,-2625.676969460358,0.0
2024-03-11,always,0.0,2094.0884436354245,-2094.0884436354245,0.0
2024-03-11,b2b,0.0,643.4675247634483,-643.4675247634483,0.0
2024-03-11,green,0.0,1190.3354861008406,-1190.3354861008406,0.0
2024-03-11,hwadam,0.0,6152.949507023292,-6152.949507023292,0.0
2024-03-11,ski,0.0,1134.889902855245,-1134.889902855245,0.0
2024-03-12,always,0.0,2181.7342676991675,-2181.7342676991675,0.0
2024-03-12,b2b,0.0,698.2360477678703,-698.2360477678703,0.0
2024-03-12,green,0.0,1201.3771389833237,-1201.3771389833237,0.0
2024-03-12,hwadam,0.0,6142.31082552011,-6142.31082552011,0.0
2024-03-12,ski,0.0,967.8223323836049,-967.8223323836049,0.0
2024-03-13,always,231.0,1950.0905175159853,-1719.0905175159853,0.11845603982231888
2024-03-13,b2b,0.0,665.1570160781229,-665.1570160781229,0.0
2024-03-13,green,0.0,793.4779481105617,-793.4779481105617,0.0
2024-03-13,hwadam,0.0,4847.903031808631,-4847.903031808631,0.0
2024-03-13,ski,0.0,974.0507686221487,-974.0507686221487,0.0
2024-03-14,always,448.0,2137.4324647625444,-1689.4324647625444,0.2095972655911587
2024-03-14,b2b,217.0,942.6732938013533,-725.6732938013533,0.2301964014753639
2024-03-14,green,1295.0,1308.0443345440683,-13.044334544068306,0.990027605181582
2024-03-14,hwadam,0.0,5344.514654636559,-5344.514654636559,0.0
2024-03-14,ski,84.0,1070.8987513960353,-986.8987513960353,0.07843878787840278
2024-03-15,always,1638.0,2386.9428107721137,-748.9428107721137,0.6862334500046734
2024-03-15,b2b,273.0,768.1022196263166,-495.1022196263166,0.3554214439489774
2024-03-15,green,210.0,860.0690654392296,-650.0690654392296,0.24416643783456493
2024-03-15,hwadam,0.0,6482.11461682712,-6482.11461682712,0.0
2024-03-15,ski,8358.0,1134.7490668203495,7223.25093317965,7.365505065732049
2024-03-16,always,3087.0,3244.2804056574532,-157.28040565745323,0.9515207115318441
2024-03-16,b2b,336.0,836.0767803416709,-500.0767803416709,0.40187696620720686
2024-03-16,green,315.0,861.7178289459646,-546.7178289459646,0.36554889479924246
2024-03-16,hwadam,0.0,7066.487985774642,-7066.487985774642,0.0
2024-03-16,ski,8148.0,1536.5315921968433,6611.468407803157,5.302852242920996
2024-03-17,always,2219.0,2353.6226135861148,-134.62261358611477,0.9428019543961655
2024-03-17,b2b,14.0,731.8159526493396,-717.8159526493396,0.01913049305541486
2024-03-17,green,84.0,765.740829719825,-681.740829719825,0.10969768979242565
2024-03-17,hwadam,0.0,6843.564242290959,-6843.564242290959,0.0
2024-03-17,ski,203.0,1147.37850749129,-944.3785074912901,0.17692505016836477
2024-03-18,always,490.0,1954.8042839210937,-1464.8042839210937,0.2506644803423088
2024-03-18,b2b,14.0,702.8592102108933,-688.8592102108933,0.01991864059915967
2024-03-18,green,371.0,1323.255882295166,-952.255882295166,0.28036905406118917
2024-03-18,hwadam,0.0,6605.230465291901,-6605.230465291901,0.0
2024-03-18,ski,28.0,1163.1814416662846,-1135.1814416662846,0.024071910879088085
2024-03-19,always,973.0,2037.689168247079,-1064.689168247079,0.4775016794327973
2024-03-19,b2b,371.0,661.5956990938452,-290.59569909384516,0.5607654350053066
2024-03-19,green,875.0,1230.8991520127797,-355.8991520127797,0.710862460640411
2024-03-19,hwadam,0.0,6836.241336883116,-6836.241336883116,0.0
2024-03-19,ski,14.0,980.7971514162268,-966.7971514162268,0.014274103447165025
2024-03-20,always,1470.0,1863.1328191706164,-393.13281917061636,0.7889936696270416
2024-03-20,b2b,987.0,696.0366513864889,290.96334861351113,1.4180287748266114
2024-03-20,green,686.0,877.654367159788,-191.65436715978797,0.7816288799655743
2024-03-20,hwadam,0.0,5289.861448925134,-5289.861448925134,0.0
2024-03-20,ski,105.0,1125.8610479990805,-1020.8610479990805,0.09326195287296746
2024-03-21,always,1925.0,2133.612685885198,-208.61268588519806,0.9022256067067541
2024-03-21,b2b,364.0,915.7549986030383,-551.7549986030383,0.3974862278177821
2024-03-21,green,3192.0,1310.6353955807974,1881.3646044192026,2.4354599385632274
2024-03-21,hwadam,0.0,5895.038462136886,-5895.038462136886,0.0
2024-03-21,ski,98.0,1367.8585088103832,-1269.8585088103832,0.07164483707107243
2024-03-22,always,1680.0,2830.9604685430204,-1150.9604685430204,0.5934381700725857
2024-03-22,b2b,1050.0,742.5632754735368,307.4367245264632,1.4140209119962324
2024-03-22,green,1477.0,1140.2196405832992,336.7803594167008,1.2953644608721306
2024-03-22,hwadam,0.0,7425.505090713551,-7425.505090713551,0.0
